Time;Cloud Density;Current Task;Time of Day;Visibility;Rain Coefficient;Sky Saturation;Snow Coefficient;Water Accumulation;Acceleration;Acceleration Pedal;Acceleration X;Acceleration Y;Acceleration Z;Acceleration Heading;Acceleration Pitch;Acceleration Roll;Position Heading;Position Pitch;Position Roll;Velocity Heading;Velocity Pitch;Velocity Roll;Appear Radius (Behind);Appear Radius (Front);Brake Force;Clutch Pedal;Collision State;Fuel Consumption;Disappear Radius (Behind);Disappear Radius (Front);Distance to Next Intersection;Distance To Next Vehicle;RPMs;Engine State;Fast Lane;Fog Lights State;Appear Factor (Front);Gear Lever Position;Engine Gear;Headlights State;Horn State;Ignition Key Position;Turn Signal State;Lane Number;Lane Direction;Lane Type (Vehicle);Next Intersection Direction;Next Vehicle In Path;Out of Road State;Parking Brake Position;Collision Entity;Pollution;Position X;Position Y;Position Z;Queen Identifier;Road Identifier;Vehicle Transmission;Safety Distance;Safety Time;Slow Lane;Speed;Speed X;Speed Y;Speed Z;Speed Limit;Steering Wheel Angle;Trip Meter;Warning Lights State;Channel;Cartesian Distance;Curvilign Distance;Warning Lights State;Wiper State;Rear Wiper State;Brake Temperature;Vehicle Class;
0.549962460995;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;-0.000104592305433;0.474290132523;-0.000104592305433;1.4035445929e-05;0.0;0.0771423205733;0.0;0.0;-0.0204979367554;-0.216599628329;2.6525930276e-17;-0.164678126574;0.0965482369065;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.840820312;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.888122559;194.760879517;-0.00633769575506;0.0;8.0;0.0;0.669149577618;3.74000000954;3.0;2.4089384079;0.669149577618;0.000264566479018;0.00595790846273;50.0;-0.188916116953;0.18636097014;24.521484375;0.0;26.6058731079;24.521484375;24.521484375;0.0;0.0;0.0;1.0;
0.599994122982;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;-0.000118381285574;0.478910893202;-0.000118381285574;2.01829861908e-05;0.0;0.0434404611588;0.0;0.0;-0.030884930864;-0.207937523723;2.54651141538e-17;-0.22070915997;0.0622036196291;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.8125;93.0017776489;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.853088379;194.760879517;-0.00593314878643;0.0;8.0;0.0;0.711895883083;3.74000000954;3.0;2.56282520294;0.711895883083;0.000416513124947;0.00355222122744;50.0;-0.237990796566;0.22135964036;24.4560546875;0.0;26.5366916656;24.4560546875;24.4560546875;0.0;0.0;0.0;1.0;
0.649965465069;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;-0.00013332614617;0.483640760183;-0.00013332614617;2.82792152575e-05;0.0;0.0946056544781;0.0;0.0;-0.0445606410503;-0.202165916562;2.4758286666e-17;-0.287092208862;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.7734375;93.0086135864;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.815917969;194.760879517;-0.00565070100129;0.0;8.0;0.0;0.755375921726;3.74000000954;3.0;2.71935319901;0.755375921726;0.000628470617812;0.00146641943138;50.0;-0.291752457619;0.258553683758;24.376953125;0.0;26.4621047974;24.376953125;24.376953125;0.0;0.0;0.0;1.0;
0.699999809265;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.881323993206;0.488451570272;0.881323993206;0.00428994884714;0.0;-0.0388887561858;0.0;0.0;-0.062018904835;-0.199295401573;2.44067464862e-17;-0.365315854549;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.736328125;93.0213088989;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.776489258;194.760879517;-0.00553254736587;0.0;8.0;0.0;0.799712538719;3.74000000954;3.0;2.87896513939;0.799712538719;0.000916769145988;-0.00278170011006;50.0;-0.350663751364;0.2979824543;24.2958984375;0.0;26.3822574615;24.2958984375;24.2958984375;0.0;0.0;0.0;1.0;
0.749997079372;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.89698767662;0.493343323469;0.89698767662;0.00470260763541;0.0;-0.465542286634;0.0;0.0;-0.0839518681169;-0.199295401573;2.44067464862e-17;-0.455882161856;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.697265625;93.0359573364;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.734802246;194.760848999;-0.00553254736587;0.0;8.0;0.0;0.844560682774;3.74000000954;3.0;3.04041838646;0.844560682774;1.358855517e-08;-0.00293769873679;50.0;-0.414360165596;0.339651107788;24.2099609375;0.0;26.2969360352;24.2099609375;24.2099609375;0.0;0.0;0.0;1.0;
0.799995243549;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.912812948227;0.498291343451;0.912812948227;0.0050185257569;0.0;-0.561456143856;0.0;0.0;-0.110971555114;-0.199295401573;2.44067464862e-17;-0.559563934803;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.655273438;93.0515823364;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.690856934;194.760787964;-0.00553254736587;0.0;8.0;0.0;0.890203177929;3.74000000954;3.0;3.20473146439;0.890203177929;4.10916811688e-08;-0.00309646036476;50.0;-0.482521742582;0.383593589067;24.1171875;0.0;26.2063541412;24.1171875;24.1171875;0.0;0.0;0.0;1.0;
0.849973857403;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.928893327713;0.503326714039;0.928893327713;0.00520784826949;0.0;-0.638526856899;0.0;0.0;-0.143775060773;-0.199295401573;2.44067464862e-17;-0.6770195961;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.612304688;93.0691604614;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.644592285;194.760696411;-0.00553254736587;0.0;8.0;0.0;0.936648964882;3.74000000954;3.0;3.37193632126;0.936648964882;2.91653545759e-08;-0.00325801642612;50.0;-0.554856479168;0.429847359657;24.01953125;0.0;26.1103916168;24.01953125;24.01953125;0.0;0.0;0.0;1.0;
0.900010883808;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.945224046707;0.508450448513;0.945224046707;0.00524043338373;0.0;-0.755486428738;0.0;0.0;-0.18306517601;-0.199295401573;2.44067464862e-17;-0.808985948563;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.56640625;93.0877151489;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.596008301;194.760559082;-0.00553254736587;0.0;8.0;0.0;0.983914077282;3.74000000954;3.0;3.54209065437;0.983914077282;8.03836144314e-08;-0.00342242233455;50.0;-0.631160914898;0.478456556797;23.916015625;0.0;26.0090751648;23.916015625;23.916015625;0.0;0.0;0.0;1.0;
0.949980735779;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.961844623089;0.51366430521;0.961844623089;0.00590340606868;0.0;-0.890992105007;0.0;0.0;-0.229654431343;-0.199295401573;2.44067464862e-17;-0.956036925316;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.517578125;93.1072463989;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.54498291;194.760391235;-0.00553254736587;0.0;8.0;0.0;1.03200471401;3.74000000954;3.0;3.71521687508;1.03200471401;0.000568057701457;-0.00358969951048;50.0;-0.711130321026;0.529455959797;23.8056640625;0.0;25.9022388458;23.8056640625;23.8056640625;0.0;0.0;0.0;1.0;
1.00000393391;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.976559817791;0.518328905106;0.976559817791;0.00497228372842;0.0;-0.883175909519;0.0;0.0;-0.284225314856;-0.199295401573;2.44067464862e-17;-1.11860692501;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.466796875;93.1326370239;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.491577148;194.760162354;-0.00553254736587;0.0;8.0;0.0;1.08083570004;3.74000000954;3.0;3.89100861549;1.08083570004;3.88710823529e-08;-0.00375955202617;50.0;-0.7944637537;0.582889258862;23.689453125;0.0;25.7901039124;23.689453125;23.689453125;0.0;0.0;0.0;1.0;
1.0499843359;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;0.990435957909;0.522738456726;0.990435957909;0.0040770531632;0.0;-1.07013118267;0.0;0.0;-0.34767588973;-0.199295401573;2.44067464862e-17;-1.29704451561;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.4140625;93.1560745239;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.435668945;194.759857178;-0.00553254736587;0.0;8.0;0.0;1.13036429882;3.74000000954;3.0;4.0693116188;1.13036429882;1.33571617766e-07;-0.00393183063716;50.0;-0.880831360817;0.638793647289;23.5673828125;0.0;25.6724491119;23.5673828125;23.5673828125;0.0;0.0;0.0;1.0;
1.10001623631;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.00018751621;0.525888860226;1.00018751621;0.00316780502908;0.0;-1.04332327843;0.0;0.0;-0.420715272427;-0.199295401573;2.44067464862e-17;-1.49135637283;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.358398438;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.377258301;194.759475708;-0.00553254736587;0.0;8.0;0.0;1.18037891388;3.74000000954;3.0;4.24936389923;1.18037891388;6.07337895531e-08;-0.00410580029711;50.0;-0.969876110554;0.697189867496;23.43359375;0.0;25.5494499207;23.43359375;23.43359375;0.0;0.0;0.0;1.0;
1.1499863863;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.00319302082;0.526967465878;1.00319302082;0.0019594959449;0.0;-0.933909296989;0.0;0.0;-0.504253089428;-0.199295401573;2.44067464862e-17;-1.70118927956;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.30078125;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.31640625;194.759002686;-0.00553254736587;0.0;8.0;0.0;1.23054456711;3.74000000954;3.0;4.42996025085;1.23054456711;4.5796237913e-08;-0.004280295223;50.0;-1.06123507023;0.75809186697;23.2998046875;0.0;25.4209136963;23.2998046875;23.2998046875;0.0;0.0;0.0;1.0;
1.20001196861;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.00608742237;0.528044641018;1.00608742237;0.000427235820098;0.0;-1.31254267693;0.0;0.0;-0.598889410496;-0.199295401573;2.44067464862e-17;-1.92643356323;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.240234375;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.252990723;194.758407593;-0.00553254736587;0.0;8.0;0.0;1.28085887432;3.74000000954;3.0;4.61109209061;1.28085887432;1.56532252049e-07;-0.00445530749857;50.0;-1.15454018116;0.821510791779;23.158203125;0.0;25.2871551514;23.158203125;23.158203125;0.0;0.0;0.0;1.0;
1.24997973442;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.00901281834;0.529120326042;1.00901281834;0.000489937723614;0.0;-1.6421226263;0.0;0.0;-0.705572664738;-0.199295401573;2.44067464862e-17;-2.16680264473;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.176757812;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.187011719;194.757675171;-0.00553254736587;0.0;8.0;0.0;1.3313087225;3.74000000954;3.0;4.79271125793;1.3313087225;0.00124704383779;-0.00463079102337;50.0;-1.24938619137;0.887444853783;23.0107421875;0.0;25.1479110718;23.0107421875;23.0107421875;0.0;0.0;0.0;1.0;
1.30002367496;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.01148104668;0.530194222927;1.01148104668;-0.00369950686581;0.0;-1.39900648594;0.0;0.0;-0.824836373329;-0.199295401573;2.44067464862e-17;-2.42197489738;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.111328125;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.118591309;194.756774902;-0.00553254736587;0.0;8.0;0.0;1.38189613819;3.74000000954;3.0;4.97482585907;1.38189613819;1.80442441433e-07;-0.00480675324798;50.0;-1.34539711475;0.955912232399;22.8583984375;0.0;25.003490448;22.8583984375;22.8583984375;0.0;0.0;0.0;1.0;
1.35002219677;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.01394844055;0.531266331673;1.01394844055;-0.00633295578882;0.0;-1.53006589413;0.0;0.0;-0.957685470581;-0.199295401573;2.44067464862e-17;-2.6914255619;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;325.04296875;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-899.047546387;194.755691528;-0.00553254736587;0.0;8.0;0.0;1.43261003494;3.74000000954;3.0;5.15739631653;1.43261003494;2.56127009379e-07;-0.00498315505683;50.0;-1.44215083122;1.0269151926;22.69921875;0.0;24.8536434174;22.69921875;22.69921875;0.0;0.0;0.0;1.0;
1.40002000332;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.01625645161;0.532336473465;1.01625645161;-0.00935802236199;0.0;1.33022499084;0.0;0.0;-1.1045384407;-0.199295401573;2.44067464862e-17;-2.97066068649;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;324.967773438;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-898.974060059;194.754379272;-0.00553254736587;0.0;8.0;0.0;1.4834382534;3.74000000954;3.0;5.34037780762;1.4834382534;3.96743295994e-08;-0.00515995454043;50.0;-1.53723359108;1.10045313835;22.5283203125;0.0;24.698677063;22.5283203125;22.5283203125;0.0;0.0;0.0;1.0;
1.44999980927;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.01834845543;0.533404350281;1.01834845543;-0.0128151066601;0.0;-0.79298812151;0.0;0.0;-1.26575791836;-0.199295401573;2.44067464862e-17;-3.27000665665;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;324.8984375;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-898.898010254;194.752822876;-0.00553254736587;0.0;8.0;0.0;1.53437495232;3.74000000954;3.0;5.52374982834;1.53437495232;1.33960355697e-07;-0.00533713167533;50.0;-1.63596284389;1.17653846741;22.361328125;0.0;24.5385456085;22.361328125;22.361328125;0.0;0.0;0.0;1.0;
1.50003182888;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.02027213573;0.534469902515;1.02027213573;-0.0166675820947;0.0;-2.08579182625;0.0;0.0;-1.44280529022;-0.199295401573;2.44067464862e-17;-3.57352113724;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;324.818359375;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-898.819335938;194.750976562;-0.00553254736587;0.0;8.0;0.0;1.58542346954;3.74000000954;3.0;5.70752429962;1.58542346954;1.16251578675e-06;-0.00551469763741;50.0;-1.73024404049;1.25519406796;22.1787109375;0.0;24.3733596802;22.1787109375;22.1787109375;0.0;0.0;0.0;1.0;
1.5500305891;0.20000000298;0.0;12.0;20000.0;0.0;1.0;0.0;0.0;1.02239322662;0.535533130169;1.02239322662;-0.0174510646611;0.0;-2.43075633049;0.0;0.0;-1.63532805443;-0.199295401573;2.44067464862e-17;-3.89143657684;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;500.0;1000.0;324.739257812;99000.0;750.0;1.0;5.0;0.0;0.75;1.0;1.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;3.0;19.0;-1.0;0.0;0.0;0.0;-898.738220215;194.748825073;-0.00553254736587;0.0;8.0;0.0;1.63653612137;3.74000000954;3.0;5.89153003693;1.63653612137;0.00229827361181;-0.00569248665124;50.0;-1.82532513142;1.33636748791;21.994140625;0.0;24.2029590607;21.994140625;21.994140625;0.0;0.0;0.0;1.0;
